filename,sensor,file_idx,filter_type,order,band_idx,band_label,low_hz,high_hz,window_idx,window_start_s,filter_time_ms,rms,peak,crest_factor,zcr,band_power,spectral_centroid,rms_time_us,cf_time_us
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,9,1414–1760 Hz,1414,1760,23,43.600000,8.531700,0.000014,0.000054,3.883902,1645.606857,0.000000,1640.520044,914.700009,2006.900002
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,9,1414–1760 Hz,1414,1760,24,44.600000,9.009100,0.000014,0.000054,3.900567,1640.106834,0.000000,1636.276246,1122.099988,2079.600003
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,9,1414–1760 Hz,1414,1760,25,45.600000,10.448700,0.000014,0.000054,3.867262,1637.606823,0.000000,1635.231600,1397.200002,1812.600007
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,9,1414–1760 Hz,1414,1760,26,46.600000,8.666900,0.000014,0.000062,4.346949,1635.706815,0.000000,1634.348277,1381.599999,2199.600000
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,9,1414–1760 Hz,1414,1760,27,47.600000,8.675800,0.000014,0.000062,4.325275,1635.706815,0.000000,1632.545038,1266.299994,2036.300008
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,9,1414–1760 Hz,1414,1760,28,48.600000,8.623100,0.000726,0.014992,20.653482,1636.706820,0.000001,1615.271583,1057.100002,2211.999992
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,9,1414–1760 Hz,1414,1760,29,49.600000,8.016400,0.001166,0.014992,12.855395,1637.606823,0.000001,1629.707465,1262.200007,2203.300013
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,9,1414–1760 Hz,1414,1760,30,50.600000,9.632100,0.001474,0.014992,10.173469,1637.906825,0.000002,1630.299636,1371.599996,2163.300000
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,9,1414–1760 Hz,1414,1760,31,51.600000,9.434000,0.001735,0.014992,8.641090,1636.206818,0.000003,1629.879378,1215.700002,2106.200001
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,9,1414–1760 Hz,1414,1760,32,52.600000,8.570300,0.001947,0.014992,7.700501,1633.406806,0.000004,1629.721814,744.900011,1641.700001
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,9,1414–1760 Hz,1414,1760,33,53.600000,8.473100,0.002013,0.008373,4.158520,1631.306797,0.000004,1631.682609,1346.899997,2323.299996
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,9,1414–1760 Hz,1414,1760,34,54.600000,8.103700,0.002028,0.008373,4.129283,1631.506798,0.000004,1630.646331,1107.399992,1928.700003
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,9,1414–1760 Hz,1414,1760,35,55.600000,9.422800,0.002033,0.012113,5.957339,1635.106813,0.000004,1631.370793,999.099997,2254.000006
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,9,1414–1760 Hz,1414,1760,36,56.600000,8.223700,0.002012,0.008079,4.016134,1635.406814,0.000004,1631.564480,775.200009,1121.100009
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,9,1414–1760 Hz,1414,1760,37,57.600000,7.963500,0.002007,0.016634,8.286378,1636.706820,0.000004,1630.723389,1600.100004,2170.099993
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,9,1414–1760 Hz,1414,1760,38,58.600000,9.602800,0.002018,0.015352,7.606305,1636.706820,0.000004,1630.378826,983.000005,1918.199996
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,9,1414–1760 Hz,1414,1760,39,59.600000,8.948200,0.001988,0.013887,6.985856,1633.906808,0.000004,1630.027449,1353.600004,1909.099999
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,9,1414–1760 Hz,1414,1760,40,60.600000,9.049600,0.002006,0.014205,7.079833,1631.606798,0.000004,1628.503239,1080.799993,2035.599988
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,9,1414–1760 Hz,1414,1760,41,61.600000,9.079800,0.002014,0.008710,4.323927,1632.406802,0.000004,1630.079432,1043.999990,1680.800007
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,9,1414–1760 Hz,1414,1760,42,62.600000,8.599100,0.002054,0.008710,4.241043,1634.906812,0.000004,1631.832748,1350.799997,1999.400003
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,9,1414–1760 Hz,1414,1760,43,63.600000,8.589600,0.002072,0.008710,4.202575,1635.206813,0.000004,1632.959567,1172.599994,2615.999998
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,9,1414–1760 Hz,1414,1760,44,64.600000,7.926300,0.002117,0.008458,3.995241,1634.006808,0.000004,1631.265961,1066.299999,2014.700003
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,9,1414–1760 Hz,1414,1760,45,65.600000,8.405700,0.002148,0.008458,3.937213,1634.006808,0.000005,1630.275147,830.499994,2024.699992
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,9,1414–1760 Hz,1414,1760,46,66.600000,10.320900,0.002181,0.008458,3.877935,1629.706790,0.000005,1626.343650,1576.600000,2296.299994
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,9,1414–1760 Hz,1414,1760,47,67.600000,8.622700,0.002234,0.008467,3.789918,1627.006779,0.000005,1627.152787,608.100003,2073.299998
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,9,1414–1760 Hz,1414,1760,48,68.600000,8.733200,0.002343,0.009683,4.132612,1625.206772,0.000005,1627.028807,906.000001,1999.400003
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,9,1414–1760 Hz,1414,1760,49,69.600000,9.662900,0.002410,0.010770,4.468119,1625.306772,0.000006,1625.439273,691.600013,1869.800006
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,9,1414–1760 Hz,1414,1760,50,70.600000,8.313500,0.002446,0.010749,4.394545,1627.306780,0.000006,1626.607723,681.899997,1841.799996
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,9,1414–1760 Hz,1414,1760,51,71.600000,9.023800,0.002467,0.012529,5.079581,1631.106796,0.000006,1630.566552,789.600002,1500.700004
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,9,1414–1760 Hz,1414,1760,52,72.600000,9.126800,0.002229,0.012529,5.620621,1626.106775,0.000005,1629.931480,1149.400006,2479.900009
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,9,1414–1760 Hz,1414,1760,53,73.600000,10.969600,0.001891,0.012529,6.626903,1621.106755,0.000004,1628.075534,1321.500007,1825.900006
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,9,1414–1760 Hz,1414,1760,54,74.600000,8.187900,0.001506,0.012529,8.318324,1616.406735,0.000002,1636.018633,641.000006,1688.199991
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,9,1414–1760 Hz,1414,1760,55,75.600000,9.076700,0.001048,0.013996,13.354390,1611.406714,0.000001,1638.489994,1211.900002,1722.500005
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,9,1414–1760 Hz,1414,1760,56,76.600000,8.356800,0.000022,0.000131,5.944456,1611.206713,0.000000,1617.181753,1026.099999,1201.799998
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,9,1414–1760 Hz,1414,1760,57,77.600000,7.870400,0.000025,0.000131,5.230280,1616.106734,0.000000,1621.755581,763.500007,1749.300005
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,9,1414–1760 Hz,1414,1760,58,78.600000,7.326400,0.000028,0.000131,4.646288,1621.506756,0.000000,1625.571458,895.299992,1748.499999
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,9,1414–1760 Hz,1414,1760,59,79.600000,9.063900,0.000030,0.000131,4.350679,1629.806791,0.000000,1629.858673,879.200001,1483.100001
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,9,1414–1760 Hz,1414,1760,60,80.600000,8.751100,0.000031,0.000131,4.174123,1633.306805,0.000000,1631.172577,1041.000010,1260.999998
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,9,1414–1760 Hz,1414,1760,61,81.600000,9.188900,0.000032,0.000134,4.188230,1634.706811,0.000000,1633.929149,789.500002,1684.800009
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,9,1414–1760 Hz,1414,1760,62,82.600000,7.385600,0.000032,0.000134,4.124512,1636.106817,0.000000,1634.946246,1103.299990,1324.900004
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,9,1414–1760 Hz,1414,1760,63,83.600000,10.171100,0.000032,0.000134,4.121384,1636.706820,0.000000,1636.057782,1109.100005,1584.199999
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,0,20.600000,8.821100,0.000002,0.000008,4.639552,1994.408310,0.000000,113.488956,1104.199997,2201.800002
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,1,21.600000,9.685000,0.000007,0.000201,27.513211,1987.508281,0.000000,1944.297160,1447.399991,1949.900005
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,2,22.600000,7.645100,0.000011,0.000201,17.600798,1983.708265,0.000000,1958.814490,874.200006,1456.500002
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,3,23.600000,7.756000,0.000014,0.000201,14.009966,1979.208247,0.000000,1959.647027,1121.399997,1501.200008
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,4,24.600000,7.278800,0.000017,0.000201,11.878784,1973.708224,0.000000,1958.502585,1030.100000,2014.600002
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,5,25.600000,9.395300,0.000019,0.000201,10.523531,1970.108209,0.000000,1958.822800,953.800001,1833.500006
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,6,26.600000,7.681200,0.000020,0.000086,4.295608,1968.808203,0.000000,1963.456710,1409.099990,2092.499999
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,7,27.600000,8.172100,0.000020,0.000086,4.276665,1967.208197,0.000000,1962.983273,1291.799999,1372.100000
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,8,28.600000,9.545200,0.000020,0.000086,4.262745,1967.808199,0.000000,1964.233060,952.100003,1490.600000
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,9,29.600000,7.322300,0.000020,0.000081,4.037524,1968.908204,0.000000,1965.856914,638.499987,1710.099998
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,10,30.600000,7.372200,0.000020,0.000088,4.343866,1970.108209,0.000000,1968.472285,948.400004,2030.099989
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,11,31.600000,7.503300,0.000056,0.000770,13.803865,1967.008196,0.000000,1967.179591,645.699998,1893.900000
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,12,32.600000,7.507500,0.000056,0.000770,13.783923,1966.108192,0.000000,1965.826282,1144.700000,2079.500002
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,13,33.600000,8.487000,0.000056,0.000770,13.778573,1965.208188,0.000000,1964.689667,1071.400009,1480.200008
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,14,34.600000,9.805700,0.000056,0.000770,13.743310,1966.908195,0.000000,1966.194380,1607.500002,3089.700011
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,15,35.600000,8.704100,0.000056,0.000770,13.698499,1966.208193,0.000000,1966.934106,1415.300008,3097.100009
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,16,36.600000,11.271800,0.000021,0.000093,4.350379,1966.408193,0.000000,1965.621606,986.400002,1474.599994
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,17,37.600000,8.224600,0.000021,0.000093,4.392169,1966.508194,0.000000,1963.635412,1006.800012,1962.900002
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,18,38.600000,7.920500,0.000021,0.000093,4.379180,1966.408193,0.000000,1964.069576,698.199990,1733.800003
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,19,39.600000,8.440300,0.000021,0.000093,4.367148,1964.708186,0.000000,1963.760209,1302.000004,2015.499995
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,20,40.600000,8.604400,0.000021,0.000089,4.226460,1964.808187,0.000000,1963.113665,1303.999990,2123.400001
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,21,41.600000,7.143100,0.000021,0.000083,3.880625,1965.608190,0.000000,1962.111642,611.199997,1658.900001
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,22,42.600000,7.002300,0.000022,0.000087,4.035322,1967.008196,0.000000,1964.744868,828.899996,1367.499994
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,23,43.600000,8.165900,0.000022,0.000087,3.979610,1967.008196,0.000000,1964.253979,1513.499999,2265.899995
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,24,44.600000,9.479300,0.000022,0.000087,3.985737,1968.208201,0.000000,1964.878235,1358.900001,1599.600000
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,25,45.600000,9.072500,0.000022,0.000087,4.015804,1968.608203,0.000000,1965.300848,1124.100003,1658.599998
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,26,46.600000,9.727600,0.000021,0.000087,4.071546,1972.608219,0.000000,1968.830282,1067.599995,2070.700008
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,27,47.600000,9.668600,0.000021,0.000086,4.017817,1973.008221,0.000000,1968.353382,1058.900001,1224.599997
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,28,48.600000,7.317500,0.001077,0.020926,19.436586,1965.508190,0.000001,1853.426447,1011.400003,1458.699990
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,29,49.600000,7.955600,0.001575,0.020926,13.288768,1954.308143,0.000002,1888.926908,1376.300002,1970.999991
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,30,50.600000,8.316600,0.001986,0.020926,10.535009,1944.008100,0.000004,1899.034044,1246.500004,1375.500011
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,31,51.600000,8.099100,0.002276,0.020926,9.196055,1931.308047,0.000005,1903.192808,899.199993,1128.899996
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,32,52.600000,7.460400,0.002562,0.020926,8.168456,1923.508015,0.000007,1908.250821,1279.199991,2347.400005
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,33,53.600000,9.396700,0.002596,0.010222,3.938044,1925.808024,0.000007,1920.843265,812.099999,1572.299996
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,34,54.600000,8.107200,0.002616,0.010222,3.907204,1928.108034,0.000007,1922.781683,1357.899993,1713.699996
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,35,55.600000,13.448500,0.002612,0.010541,4.035736,1931.108046,0.000007,1923.264723,1064.799988,1906.299993
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,36,56.600000,9.443600,0.002621,0.013162,5.022287,1934.308060,0.000007,1925.059179,1289.799999,2080.000006
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,37,57.600000,8.925500,0.002606,0.017728,6.802933,1934.408060,0.000007,1925.511350,1038.300004,2485.000005
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,38,58.600000,9.301300,0.002593,0.019614,7.563628,1931.608048,0.000007,1925.034712,1110.300000,2376.799996
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,39,59.600000,8.552000,0.002550,0.011196,4.390872,1930.408043,0.000006,1925.557405,966.899999,2250.899997
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,40,60.600000,9.344400,0.002491,0.011196,4.494785,1930.508044,0.000006,1927.839589,1252.899994,2350.700001
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,41,61.600000,9.732200,0.002518,0.011196,4.447092,1930.108042,0.000006,1926.575567,1291.599998,1883.099991
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,42,62.600000,9.263800,0.002499,0.011196,4.479796,1925.208022,0.000006,1922.773947,1510.600006,2759.299998
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,43,63.600000,9.752300,0.002458,0.011196,4.555614,1924.308018,0.000006,1923.188577,888.700000,2001.100002
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,44,64.600000,9.267400,0.002438,0.010529,4.319211,1921.808008,0.000006,1920.962750,1180.199994,2389.300003
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,45,65.600000,12.719100,0.002427,0.010529,4.337916,1917.607990,0.000006,1915.491441,1227.500004,1816.200005
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,46,66.600000,7.288100,0.002341,0.010529,4.498018,1917.607990,0.000005,1913.825379,678.299999,1494.299999
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,47,67.600000,8.578000,0.002300,0.009046,3.933882,1917.407989,0.000005,1913.849501,630.799987,1083.800002
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,48,68.600000,9.239100,0.002239,0.009808,4.380274,1916.207984,0.000005,1912.416665,1042.699994,1557.500000
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,49,69.600000,8.156200,0.002201,0.010512,4.775798,1917.407989,0.000005,1912.050160,1509.099995,2502.499992
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,50,70.600000,10.373600,0.002177,0.009224,4.237268,1918.807995,0.000005,1912.583874,1007.200000,1752.800003
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,51,71.600000,9.644000,0.002089,0.009224,4.415954,1922.008008,0.000004,1916.591970,1383.299998,1839.999997
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,52,72.600000,8.199000,0.001836,0.009224,5.022559,1928.108034,0.000003,1919.418653,1216.799996,2338.599996
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,53,73.600000,11.243700,0.001607,0.009224,5.739085,1936.108067,0.000003,1919.998735,971.500005,1699.300003
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,54,74.600000,7.782000,0.001271,0.009224,7.257002,1943.708099,0.000002,1924.725585,1054.799999,2097.299992
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,55,75.600000,10.488200,0.000801,0.010575,13.201989,1947.808116,0.000001,1944.624234,1152.499986,1628.200000
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,56,76.600000,9.206600,0.000011,0.000048,4.261593,1947.408114,0.000000,1944.118820,790.800012,1411.300007
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,57,77.600000,9.413200,0.000012,0.000051,4.329514,1946.708111,0.000000,1943.420749,1241.999998,2131.600006
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,58,78.600000,8.404200,0.000013,0.000056,4.338024,1937.908075,0.000000,1933.771474,889.999996,2126.399995
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,59,79.600000,7.702000,0.000014,0.000061,4.443652,1932.008050,0.000000,1927.667067,1037.500013,1524.599997
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,60,80.600000,7.706800,0.000015,0.000062,4.238214,1930.308043,0.000000,1924.969679,1161.499997,1866.899998
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,61,81.600000,10.299300,0.000015,0.000064,4.154633,1924.908020,0.000000,1921.369020,1040.399991,3440.699991
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,62,82.600000,9.379500,0.000016,0.000069,4.304945,1926.208026,0.000000,1920.106754,1211.499999,2422.100006
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,10,1760–2220 Hz,1760,2220,63,83.600000,8.674700,0.000016,0.000070,4.301573,1924.908020,0.000000,1921.538978,1229.699992,1864.999998
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,11,10–1000 Hz,10,1000,0,20.600000,9.134100,0.000034,0.000144,4.219178,75.200313,0.000000,61.746429,1028.399987,1948.699995
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,11,10–1000 Hz,10,1000,1,21.600000,9.817300,0.002404,0.046290,19.253944,54.600228,0.000003,57.518327,1400.800000,1281.899997
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,11,10–1000 Hz,10,1000,2,22.600000,9.425800,0.002429,0.046366,19.090215,60.400252,0.000004,52.605315,1663.299990,1965.099989
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,11,10–1000 Hz,10,1000,3,23.600000,11.358000,0.002431,0.046366,19.070905,76.100317,0.000003,54.510462,938.899990,1578.099997
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,11,10–1000 Hz,10,1000,4,24.600000,8.113200,0.002431,0.046366,19.070659,124.900520,0.000003,59.582157,1686.500007,1814.000003
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,11,10–1000 Hz,10,1000,5,25.600000,9.437500,0.002431,0.046366,19.069277,162.800678,0.000004,57.690721,1356.099994,1846.700005
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,11,10–1000 Hz,10,1000,6,26.600000,9.706600,0.000348,0.004695,13.505311,209.900875,0.000000,71.483989,1859.900003,1850.500004
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,11,10–1000 Hz,10,1000,7,27.600000,8.779700,0.000123,0.001408,11.445120,246.201026,0.000000,150.354879,1416.999992,2177.599992
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,11,10–1000 Hz,10,1000,8,28.600000,9.646200,0.000057,0.000222,3.891581,298.001242,0.000000,256.401212,924.399996,2326.500005
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,11,10–1000 Hz,10,1000,9,29.600000,9.052300,0.000056,0.000221,3.964060,308.501285,0.000000,258.814940,1206.300003,2278.200001
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,11,10–1000 Hz,10,1000,10,30.600000,9.533300,0.000137,0.003672,26.763359,299.701249,0.000000,229.217015,924.000007,2033.199999
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,11,10–1000 Hz,10,1000,11,31.600000,8.730700,0.000899,0.008343,9.275943,267.001113,0.000001,95.550125,896.899990,2371.900002
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,11,10–1000 Hz,10,1000,12,32.600000,7.905000,0.000900,0.008352,9.275532,267.601115,0.000001,95.927632,1648.000005,2177.400005
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,11,10–1000 Hz,10,1000,13,33.600000,9.079600,0.000901,0.008353,9.275168,262.801095,0.000001,95.085694,1482.100008,2620.700005
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,11,10–1000 Hz,10,1000,14,34.600000,9.027100,0.000901,0.008353,9.273415,243.401014,0.000001,94.032370,1129.100012,2030.699994
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,11,10–1000 Hz,10,1000,15,35.600000,9.754500,0.000890,0.008318,9.349464,257.101071,0.000001,96.115542,1680.700007,2415.000010
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,11,10–1000 Hz,10,1000,16,36.600000,9.467900,0.000066,0.000718,10.929125,285.901191,0.000000,161.398454,1565.299986,2618.699989
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,11,10–1000 Hz,10,1000,17,37.600000,9.618200,0.000047,0.000275,5.901757,310.201293,0.000000,236.382286,1415.099992,1781.600004
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,11,10–1000 Hz,10,1000,18,38.600000,8.801000,0.000046,0.000275,5.941189,309.901291,0.000000,241.613204,850.600001,1724.100002
G80_8_3_0_AccAxial4507.wav,AccAxial4507,0,Elliptical,5,11,10–1000 Hz,10,1000,19,39.600000,9.579900,0.000043,0.000275,6.444690,340.301418,0.000000,266.273853,1549.199995,1743.799992
